[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]	[-0.0014909898,0.11679903,-0.0842874,0.06964226,0.0196204,0.11387618,0.00029397727,-0.01956145,-0.018081069,0.046470206,0.0809994,0.057963435,0.09125666,-0.0024304402,0.024644656,-0.026527768,0.07566953,-0.026180683,-0.0074628238,0.1717506,-0.0031267528,-0.1710774,0.08719769,0.180343,0.026223771,-0.13810025,-0.050697546,-0.04441905,0.02122711,0.051638175,0.096215434,0.041853894,0.07711777,0.08153667,-0.11734112,0.12982076,0.03476559,0.054519583,-0.097866975,-0.0035574546,0.028637758,-0.085925676,0.015317077,-0.079073735,-0.116046295,-0.079129204,0.12211089,0.022181807,-0.031558137,0.13339682,0.0003297275,0.013857732,-0.048023887,-0.008519718,0.104570925,0.08525044,-0.082096785,0.07446233,-0.004879496,-0.024111656,-0.20463651,0.021185,0.096364856,-0.30814978,0.07571162,0.06288013,0.016472183,-0.057213396,-0.26030204,0.046442878,-0.024145024,0.07517302,-0.12680551,0.10039789,0.14063077,0.04439015,0.1506974,0.08753959,0.028115595,0.0066408226,-0.169464,-0.08519853,-0.00638319,-0.0015567746,-0.013855064,0.09602744,-0.0450864,-0.017361082,0.08163356,0.029588534,0.0051782466,-0.14871351,0.06414459,0.012572815,0.07662884,-0.07762768,-0.041913114,0.061993856,-0.012280937,-0.021695687,-0.038736776,-0.0008264857,-0.047803756,0.094914384,-0.05454814,0.1969562,-0.03204681,-0.008090313,0.022086946,-0.05628298,-0.13571627,0.10599967,0.052164,0.026702892,0.0140553415,-0.009909375,0.08098985,-0.032867458,0.0921458,0.2703224,0.017860107,-0.07731824,-0.03170947,0.10618836,-0.07626454,0.11271078,0.036180265,0.018455483]
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[-0.0067467885,0.13572216,-0.089749776,0.034524694,0.047841195,0.10395998,-0.01263819,-0.012520996,-0.03461885,0.07661409,0.039476067,-0.0024995892,0.10031164,0.038359832,0.056584295,0.022128258,0.08885293,0.015963685,-0.024480056,0.16651691,-0.00043423087,-0.16554432,0.11077253,0.13927907,0.027380833,-0.16621915,-0.082505584,-0.027489632,0.024541236,0.052711744,0.07986724,0.08044561,0.07755203,0.078713536,-0.086260736,0.14529073,0.06394131,0.055493195,-0.09347317,-0.049967337,-0.0039522187,-0.07726768,0.081694745,-0.09371682,-0.0928032,-0.043252625,0.1380502,0.06652148,-0.058006104,0.14862297,-0.011240899,-0.025280558,-0.04827364,-0.003498433,0.10480198,0.077105254,-0.05834969,0.034712337,0.030518515,-0.058764804,-0.18765697,0.048341393,0.058974516,-0.30691665,0.066416614,0.1041221,-0.028704002,-0.021396345,-0.24854888,0.04399739,-0.022167481,0.08161877,-0.12128827,0.07270271,0.114076525,0.041907143,0.15491009,0.08629105,0.042819604,-0.05788871,-0.11472677,-0.063087985,-0.05490158,-0.008317173,-0.017205648,0.11936451,-0.09956397,-0.0003437031,0.11756248,0.0757664,0.028853195,-0.12701489,0.03786578,-0.009342863,0.09201116,-0.026374692,-0.056485895,0.124639794,-0.029290318,-0.028971791,-0.012326086,-0.02508953,-0.030133,0.06843713,-0.066460416,0.194474,-0.07119945,-0.026095107,0.052407086,-0.037065815,-0.14477931,0.11269307,0.05905394,0.022714036,0.019071005,-0.02794016,0.09625217,-0.028793082,0.069745384,0.24436963,0.036312327,-0.05617666,0.022161255,0.12857947,-0.11008165,0.070825115,0.03520612,-0.007993289]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]	[-0.0013042743,0.11291709,-0.060258076,0.04168603,0.012410299,0.09321132,0.027434332,0.037185512,-0.06502136,0.0012225297,0.052466717,0.032041736,0.11073078,0.0067925523,-0.011162483,-0.018764867,0.05615647,-0.0379449,-0.05351297,0.2007366,0.04766473,-0.18246287,0.06776478,0.14535378,-0.02392376,-0.124132685,-0.11778348,-0.056493375,0.048779942,0.03369204,0.05444429,0.05676515,0.044105828,0.083016865,-0.12835914,0.12163379,0.016627032,0.11569063,-0.1221386,-0.009919769,0.022355432,-0.049071044,0.025727462,-0.08551468,-0.08476355,-0.04506858,0.1597007,-0.015952306,-0.097242855,0.12225955,-0.056921724,-0.010286169,-0.07449413,0.02903399,0.11734862,0.07221737,-0.065731645,0.08979056,0.0041898102,-0.05799123,-0.16926824,0.06455118,0.09866422,-0.28218874,0.0673948,0.06986034,0.030441651,-0.060877804,-0.2267056,0.019104408,-0.000644834,0.05780166,-0.088617995,0.13526073,0.1351824,0.044250146,0.12548356,0.0835913,0.041920267,-0.03202011,-0.16622524,-0.06309952,-0.04560904,-0.028971812,-0.033528604,0.13785271,-0.03502895,-0.004464246,0.08752345,0.02103671,0.051229462,-0.16093759,0.046095926,-0.021647949,0.090755455,-0.05388711,-0.012234509,0.09669996,-0.022176156,0.007751504,-0.07074561,-0.004309089,-0.045278586,0.12772042,-0.10176848,0.21437964,-0.057643898,0.03767371,0.030040795,-0.09707381,-0.13646652,0.114278555,-0.0057784035,0.0023750612,0.03377961,0.009124193,0.070312604,-0.07643169,0.09100477,0.23083183,-0.025661789,-0.041108884,0.0005511253,0.11870541,-0.09304992,0.09840458,0.016455203,-0.010672757]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]	[-0.061716557,0.11907005,-0.061402112,0.074025065,0.03349288,0.0632745,-0.044859834,-0.062466647,-0.008703102,0.029598515,0.049523704,0.00063465524,0.05954275,0.11094357,0.07589817,-0.003041722,0.09367443,-0.044630792,0.0391087,0.1259674,-0.0026535813,-0.17273365,0.08571539,0.13596386,0.078462414,-0.10968217,-0.06521631,-0.021232363,0.03318575,0.04070803,0.1476963,0.090700105,0.09626654,0.020182827,-0.083052136,0.22015479,0.021298435,0.050404705,-0.12485498,-0.04613353,0.02319175,-0.030420996,0.03418484,-0.064858444,-0.067573085,0.04316918,0.14436363,0.019896973,-0.047781512,0.009189172,-0.07768876,0.021096481,0.0043838304,-0.066420056,0.12225027,0.122750565,-0.12437962,0.09417284,0.027042933,-0.034696966,-0.20291221,0.038707748,0.0626357,-0.26856187,0.11583598,0.13673978,0.014471509,-0.016822044,-0.19932413,0.09919565,0.004239172,0.076311514,-0.11509125,0.021460302,0.13954452,0.056415875,0.1066531,0.09529015,-0.0090008415,-0.06148653,-0.15413427,-0.023593308,-0.08385587,-0.048417218,-0.040722713,0.073602304,-0.06794206,-0.016169934,0.02617491,0.043422908,0.039863948,-0.08143903,0.053579938,-0.026804872,0.124099016,-0.02704385,-0.02886063,0.08457667,0.029375894,-0.027426045,-0.07211926,-0.032644603,-0.023829715,0.003995743,-0.11979383,0.22910233,-0.05056979,-0.047723476,0.078183144,-0.0636665,-0.1334982,0.08043642,0.0033103018,-0.03866365,0.06724387,-0.025273066,0.0558558,-0.10333301,0.11324822,0.23780261,0.043812715,-0.04098428,-0.029043645,0.13884261,-0.08974434,0.124456465,0.05834576,0.026008919]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]	[-0.0153529635,0.121444255,-0.090498395,0.01992451,0.035150744,0.057085272,0.00910695,0.006838463,-0.040523604,0.07199344,0.0675458,0.007910917,0.12704037,0.06567496,0.054992404,0.017252035,0.09544714,-0.07439042,-0.035589635,0.17842183,-0.006972027,-0.18811257,0.09151982,0.1064326,-0.0066869743,-0.086184874,-0.08708681,-0.029197644,0.07048359,0.018275194,0.09105409,0.11734699,0.07470721,0.06927926,-0.13803338,0.1582195,0.049775105,0.15599915,-0.090308376,-0.011142714,0.015915226,-0.052903622,-0.0030389116,-0.10276042,-0.0799558,0.014482525,0.119609185,0.04089737,-0.06549178,0.05873264,-0.086511336,0.03362356,-0.07247433,-0.013394007,0.09719087,0.069171645,-0.08767453,0.08107055,-0.007435863,-0.026346866,-0.20086543,0.013321688,0.07705525,-0.26971057,0.071700275,0.12633412,0.010902251,0.040589802,-0.18344694,0.009836326,-0.0041144653,0.06511599,-0.11237401,0.09758493,0.16414945,0.041552305,0.12681174,0.10157488,0.03666074,-0.04201553,-0.15271129,-0.06525415,-0.063038014,-0.036030304,-0.0374692,0.10018329,-0.032890715,0.008938399,0.08862961,0.012960563,0.042759757,-0.1238611,0.05638418,0.0023660245,0.09284377,-0.06824059,-0.013109562,0.065506935,0.005848706,-0.028437255,-0.0650198,-0.0491816,-0.05154094,0.09889428,-0.098994754,0.20746641,-0.07853489,0.022401588,0.10012584,-0.09565461,-0.1442808,0.13385844,-0.0056984317,0.02000734,0.063443854,-0.013166201,0.029080797,-0.086896285,0.09227406,0.23443258,0.004670282,-0.025701063,-0.0027595346,0.17627786,-0.09595973,0.08258732,0.0015099593,-0.003347925]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[-0.011124828,0.18683784,-0.049482793,0.005794263,-0.0012462816,0.12528206,-0.028601712,-0.026645267,-0.039417535,0.07214983,0.091821685,-0.02494457,0.092437066,0.046922047,0.07589143,0.023252757,0.055961713,-0.04543645,-0.044677783,0.12064483,-0.02293227,-0.10981982,0.06811441,0.14079411,0.022803383,-0.09849629,-0.054969925,0.014242441,0.11077444,0.021835005,0.10368033,0.08270779,0.034573726,0.06366946,-0.12068989,0.16345695,0.020528637,0.08378595,-0.04003496,0.04465843,-0.008695363,-0.07722761,-0.01051019,-0.106327504,-0.05102819,-0.017783422,0.12483554,0.0515531,-0.11762082,0.06383092,-0.043062434,0.077374265,-0.056687847,-0.02434911,0.040060926,0.084322095,-0.09540989,0.11080026,-0.009143647,-0.041166592,-0.22477551,0.056279525,0.11730277,-0.27519783,0.027950998,0.16532776,0.039210264,0.010417053,-0.23476961,0.058661684,-0.0104832295,0.069905266,-0.115443505,0.116505995,0.18252274,-0.006445372,0.10799852,0.05243255,0.027562693,-0.023684965,-0.080786236,-0.030680165,-0.043107577,-0.05957328,-0.028295798,0.10642708,-0.068234324,-0.03523096,0.06851941,0.06119396,0.058033396,-0.13387854,0.04804867,0.05900766,0.10517592,-0.0436732,-0.034451265,0.06319813,0.0077754743,-0.022811273,-0.060871746,-0.034911066,-0.08152967,0.094016455,-0.11284861,0.23898743,-0.058652658,-0.022275463,0.09159279,-0.10139276,-0.08187717,0.15395933,0.031076433,0.036124285,0.05811808,-0.023202049,0.007832463,-0.029073866,0.11649003,0.21269128,0.0462008,-0.09514317,0.013980991,0.121577844,-0.076810054,0.110979974,0.028029015,-0.014799941]
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[-0.028122457,0.096805066,-0.062232617,0.072468676,0.024849452,0.09969084,0.0033853082,-0.02332895,-0.045849614,0.027907081,0.05219114,0.040866345,0.0948704,0.023829963,0.0068056043,0.004477421,0.057115246,-0.0012253941,0.0030577828,0.16573068,0.05068456,-0.20516936,0.076283164,0.16598135,0.034327872,-0.12527719,-0.102048896,-0.0638845,0.0366748,0.06544653,0.09668718,0.073290154,0.06173619,0.06432673,-0.08998112,0.14167616,0.01370564,0.053232096,-0.084468625,-0.04686814,0.021579042,-0.072312005,0.059706286,-0.08476615,-0.072850816,-0.07717843,0.15195261,0.0055119935,-0.06074596,0.08299784,-0.04063363,-0.031701285,-0.017377928,-0.007790318,0.11685347,0.1036306,-0.06613168,0.08443587,-0.0037514449,-0.042485666,-0.17241618,0.05689813,0.09377432,-0.2937703,0.101528496,0.11065217,-0.007089803,-0.085563846,-0.25129694,0.03360486,-0.03433646,0.073515594,-0.12856917,0.08401979,0.1206687,0.04705441,0.15566176,0.077680066,0.033334397,-0.02465402,-0.1653356,-0.069892004,-0.035742953,-0.010470618,-0.0392643,0.107570685,-0.055617444,-0.0013905887,0.078003205,0.026220256,0.038212173,-0.11723627,0.059278354,0.00074479246,0.090208195,-0.034194022,-0.048543233,0.11978787,-0.0105437,0.011155569,-0.03402019,-0.026029048,-0.05295145,0.080215685,-0.045688253,0.22091866,-0.02296886,-0.009122349,0.036284126,-0.07015618,-0.17222895,0.08707825,0.025276441,-0.012964101,0.04330921,0.009576755,0.09168799,-0.031682547,0.087084,0.25432655,0.0043531097,-0.078089155,-0.020604083,0.0856956,-0.1184067,0.13929866,0.028012421,0.015396363]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]	[-0.02938652,0.09209446,-0.056222327,0.0786232,0.025836328,0.08204183,0.04422208,-0.006469152,-0.0021446352,0.04097031,0.048885066,0.047399424,0.0823729,0.007951906,0.000633651,0.0008151352,0.056816697,-0.010378138,-0.040074747,0.15137637,0.035846207,-0.21946603,0.052547302,0.1696938,0.01571186,-0.13865638,-0.12036399,-0.055705104,0.029007025,0.04551308,0.09609401,0.089134164,0.048896994,0.0789211,-0.10991307,0.12825057,0.0094213905,0.0716678,-0.118357465,-0.035292353,0.03664136,-0.06488493,0.036010735,-0.10360698,-0.046837024,-0.07323422,0.11505907,0.006290447,-0.046613522,0.079338625,-0.04544652,-0.03208194,-0.03495226,-0.02712595,0.12168077,0.110280976,-0.08746697,0.09406153,-0.008196359,-0.023561839,-0.16723655,0.050756305,0.07947004,-0.29273885,0.10141998,0.10811225,-0.010054955,-0.07114795,-0.2531982,0.04087726,-0.027068144,0.0783465,-0.115256876,0.11182297,0.1077234,0.054326087,0.16716088,0.08866811,0.024418669,-0.063552745,-0.17886867,-0.066126294,-0.04954921,-0.025125287,-0.050254766,0.1025035,-0.03888118,-0.0035237535,0.0758678,0.0238142,0.0390491,-0.12892081,0.06598955,-0.019832721,0.10662966,-0.009749601,-0.037721217,0.061721656,0.0027286136,0.030586258,-0.031278625,-0.046458714,-0.06622964,0.08376927,-0.044470675,0.19907051,-0.03616191,-0.02240734,0.026188403,-0.06793402,-0.17021123,0.10484495,0.03167559,-0.018694669,0.06534382,0.0064276312,0.08713142,-0.023249554,0.09444648,0.25099027,-0.0022409703,-0.04830376,-0.024936255,0.11834779,-0.107822224,0.13158707,0.0031951414,-0.01505954]
[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[-0.041119836,0.15230447,-0.055518586,0.021907685,0.019485654,0.0791535,-0.013550089,-0.015119508,-0.0591452,0.06979343,0.054553088,0.011785095,0.09851495,0.074044034,0.05810573,0.019794418,0.12596345,-0.02780747,0.00412018,0.12427614,0.010319881,-0.13962083,0.06813667,0.14410827,-0.0018425432,-0.07151657,-0.07603324,-0.026870614,0.08542449,0.045032505,0.089848734,0.11120985,0.08653199,0.059732154,-0.09439755,0.16163762,0.06297435,0.12102084,-0.093509495,-0.0060273544,-0.0024109841,-0.020615822,0.030334312,-0.10116571,-0.06055749,0.021572372,0.16141321,0.008185709,-0.106054164,0.018037282,-0.039145093,0.025303159,-0.04288798,-0.018845791,0.1041915,0.12241861,-0.06871221,0.09979844,0.0038523779,-0.04442833,-0.19314358,0.032624647,0.07978681,-0.30222365,0.12206095,0.11646326,0.015069696,-0.017193928,-0.22223182,0.06901103,-0.015020257,0.038273983,-0.12444752,0.072875276,0.14843705,0.050640088,0.11587825,0.10799118,0.02445297,-0.10240496,-0.15768252,-0.00764561,-0.06457799,-0.044447385,-0.038886,0.069680065,-0.04553526,-0.022159202,0.060195867,0.05165166,0.030522592,-0.123085976,0.057348475,0.00059936935,0.14009704,-0.021762373,-0.00170404,0.09820083,0.003986831,0.009436118,-0.06715299,-0.014657012,-0.060527775,0.09820253,-0.11347059,0.20404056,-0.06177406,-0.051122338,0.065776475,-0.10771408,-0.14148943,0.10559409,0.005684189,-0.008576215,0.07423406,-0.016254256,0.03838653,-0.11966982,0.09166343,0.21797006,0.03163195,-0.0507131,0.0044095675,0.11946497,-0.076404706,0.124218106,0.019735806,-0.024827287]
[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]	[-0.040960476,0.151847,-0.041564576,0.024466807,0.017251028,0.055651248,0.02167694,0.026458716,-0.08540505,0.10108511,0.021797998,0.0046400037,0.120280184,0.054487098,0.07612391,-0.01839626,0.1281207,-0.044206027,0.009803528,0.15599455,-0.022817776,-0.1782997,0.04512564,0.14815001,0.0027105596,-0.09361411,-0.11006302,-0.012560389,0.09391066,0.038461406,0.07042784,0.12565373,0.07171397,0.06211397,-0.11800965,0.121518806,0.06524827,0.1072957,-0.09295545,-0.031375688,0.03224674,-0.07087493,0.047306594,-0.115419015,-0.07300455,0.02098425,0.14886159,0.028423518,-0.0903592,0.037780933,-0.031761274,0.03675866,-0.030924639,-0.02660785,0.10863087,0.09282277,-0.07536387,0.06694164,0.024743726,-0.05196682,-0.18260713,0.047639742,0.025690444,-0.27187145,0.07161972,0.1426838,0.01831204,-0.038988534,-0.23517385,-0.0066628777,-0.03367971,0.045683403,-0.12330839,0.10790034,0.16757406,0.063565604,0.13447867,0.10406331,0.07517518,-0.053790484,-0.16213666,-0.05470885,-0.04159353,-0.015104935,0.020057008,0.06925763,-0.048398275,0.0016681122,0.09852461,0.04349331,0.01708761,-0.09386515,0.07689842,0.0034637544,0.08436942,-0.04948953,0.0170999,0.09563116,-0.0031027477,-0.036778003,-0.047545336,2.6817946e-05,-0.028629556,0.120215125,-0.12598592,0.20243411,-0.06608276,0.002562301,0.09005023,-0.08518165,-0.12081706,0.110230856,-0.017672248,-0.020285776,0.035410166,-0.036525782,0.048792493,-0.10328941,0.08310499,0.2298808,0.01695287,-0.055204116,-0.0130643705,0.120377205,-0.10001439,0.10163989,0.006267859,-0.031489413]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]	[-0.013256871,0.14405105,-0.07664358,0.04406601,0.025669817,0.119413875,0.014185333,-0.0114756245,-0.067742586,0.058822747,0.03256534,0.03181514,0.103357725,0.011908754,0.05073481,-0.03089199,0.07376113,-0.02793703,0.0062295133,0.15658073,-0.0015715697,-0.16751598,0.062307734,0.14953953,0.016438987,-0.12128852,-0.10780228,-0.06804766,0.03843821,0.066986404,0.085834086,0.11135926,0.058202926,0.07058771,-0.0985962,0.13498527,0.040622633,0.054923568,-0.07830713,-0.025594233,0.03249548,-0.094561055,0.03645068,-0.08871616,-0.09540494,-0.00036228262,0.16389942,0.017664343,-0.10397492,0.08389765,-0.021445023,0.011914735,-0.022656526,-0.014036399,0.106129535,0.09831952,-0.081764646,0.084535375,0.0013873712,-0.042711727,-0.18543552,0.05988244,0.07863162,-0.312579,0.08808258,0.095898725,0.023934495,-0.04631169,-0.25547796,0.02644206,-0.024631757,0.06631871,-0.13851106,0.09563576,0.13319007,0.0651915,0.12835419,0.06993706,0.049432572,-0.017484074,-0.16715032,-0.056607287,-0.05232848,-0.0152155645,-0.01940084,0.096912526,-0.049507663,-0.0349655,0.07942045,0.051550876,0.03063884,-0.1341414,0.059666853,0.009861685,0.06869604,-0.04050692,-0.0051963795,0.08666885,-0.0036575142,-0.02019381,-0.039679866,-0.00013507232,-0.05362049,0.10631741,-0.110586606,0.20886394,-0.06557693,0.013165158,0.024477357,-0.050485853,-0.117104925,0.09980953,-0.00216004,-0.028109092,0.024189454,-0.01952196,0.0541593,-0.08645583,0.108785525,0.25328174,0.03918813,-0.074036226,0.003317863,0.11912281,-0.079321325,0.10153762,0.027699178,-0.021674655]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]	[-0.012363837,0.06809167,-0.05678657,0.0816621,0.022776464,0.07378894,0.020070117,0.021396846,-0.064634815,0.0069239885,0.058922146,0.049399193,0.10293573,0.046378884,0.0055863475,-0.024133263,0.10142712,-0.03343598,0.0024904946,0.18908395,0.058974426,-0.21329816,0.065540254,0.16877742,0.015080394,-0.1024373,-0.10250615,-0.07214022,0.040731918,0.047736555,0.07643612,0.07423664,0.0718026,0.06209604,-0.11891602,0.1362534,0.0026694534,0.11416278,-0.13616072,-0.055190507,0.028621404,-0.026334604,0.011418386,-0.08114082,-0.08514399,-0.036121942,0.1502253,-0.03400103,-0.07571537,0.04512904,-0.058530685,-0.0111429775,-0.02169688,-0.010570234,0.13523412,0.09844238,-0.08323729,0.10457317,0.003984732,-0.058985498,-0.16497156,0.04151505,0.085429095,-0.2810958,0.107626766,0.10449025,0.021345211,-0.06000884,-0.22035304,0.024258569,-0.011026154,0.05058083,-0.107470974,0.07222585,0.1232926,0.059873365,0.13457271,0.08963141,0.039277066,-0.027992772,-0.21052979,-0.057337236,-0.052854277,-0.056600526,-0.027481353,0.08765724,-0.025088843,0.0042269975,0.06809019,0.011356117,0.037167616,-0.12018187,0.053090878,-0.010904725,0.0939633,-0.050764628,0.0033391903,0.0843556,-0.00095952186,0.0009558996,-0.05784909,-0.005971719,-0.034994088,0.08984712,-0.10633392,0.21408802,-0.03234573,-0.0070870803,0.047036424,-0.11083345,-0.1505683,0.100018196,-0.011868004,-0.033221204,0.070333034,0.011268639,0.045223415,-0.10435974,0.08976134,0.23660745,-0.032901615,-0.049489517,-0.031403176,0.10719896,-0.07564531,0.1388985,0.037229083,-0.0075088255]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]	[-0.033810206,0.12591092,-0.10731329,0.034591038,0.031639095,0.10146024,-0.037301973,-0.032463573,-0.05605733,0.011681379,0.05978696,0.04890361,0.076670356,0.053163342,-0.0053778877,0.007354748,0.07854043,-0.02133229,0.024583923,0.15917502,0.029386284,-0.13380209,0.0697364,0.16311511,-0.003520361,-0.073145084,-0.037746314,-0.046300188,0.049259126,0.06452522,0.072452895,0.049139664,0.076164685,0.0401459,-0.09404039,0.18592572,0.037363537,0.05058182,-0.116899066,-0.0015754198,0.0071919635,-0.016950825,0.054286078,-0.026526513,-0.09147143,-0.004546448,0.20594373,-0.0007633323,-0.087978214,0.08143899,-0.041283764,-0.01351262,-0.060228802,0.0017185593,0.14472415,0.121518984,-0.08881135,0.12549062,0.011061972,-0.048011806,-0.18355602,0.04499993,0.14592277,-0.2890518,0.10877872,0.04590106,0.016951444,-0.06081488,-0.19706601,0.09190872,-0.00810226,0.062079843,-0.095793135,0.072988555,0.13613267,0.04667707,0.10884794,0.13464761,0.0001636789,-0.09462335,-0.13228379,0.009506059,-0.06207114,-0.035323817,-0.060805086,0.10447018,-0.05040364,-0.017924497,0.059238322,0.04740069,0.044371072,-0.13929269,0.01896081,-0.029496498,0.14945064,-0.034526564,-0.016794661,0.115439415,-0.0005192983,0.0010162132,-0.08791806,-0.0061107622,-0.032917857,0.06125411,-0.12789285,0.22473282,-0.07253449,-0.03044756,-0.0017958558,-0.075690836,-0.1160834,0.085506946,0.03009848,-0.00613645,0.030500546,-0.00458244,0.085578494,-0.12565814,0.093965545,0.21543133,0.028079456,-0.059533484,0.01909136,0.09913961,-0.11912841,0.1277892,0.02324087,0.011327929]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]	[0.0011289297,0.11983733,-0.1358814,0.030744689,0.047391426,0.10916572,-0.0058488306,-0.026745966,-0.018734125,0.031274375,0.078862146,0.035052065,0.08889367,0.04835016,0.024103815,0.003566818,0.08516089,-0.0137865795,-0.0077946144,0.15465249,0.018648837,-0.1501962,0.07309583,0.15598837,0.025797762,-0.13377093,-0.039691612,-0.035604667,0.021917546,0.07228459,0.09641272,0.05473706,0.06793745,0.067197405,-0.09922428,0.17733622,0.025675721,0.022787254,-0.11091057,-0.021181392,0.0049948166,-0.048774835,0.05678401,-0.016515912,-0.087104656,-0.03169123,0.14268968,0.046088517,-0.06392735,0.10175614,-0.041403674,-0.021394217,-0.06400116,-0.027062383,0.11627638,0.10757575,-0.1370421,0.118802294,0.004846113,-0.028910225,-0.1977953,0.030999463,0.13538386,-0.30019736,0.083370455,0.06624752,-0.009638444,-0.026205888,-0.22521332,0.06423173,-0.0068610823,0.07771639,-0.11136021,0.04418474,0.10215732,0.04192906,0.14302166,0.103705995,-0.0033529082,-0.06201939,-0.124965966,-0.0445863,-0.06962542,-0.039232817,-0.06500431,0.105231024,-0.06343439,-0.039456483,0.0799929,0.06638459,0.046471056,-0.15592971,0.002733375,-0.01633667,0.1306299,-0.019405074,-0.049280275,0.06797115,-0.01131026,-0.007405541,-0.056947373,-0.018021164,-0.036152963,0.044887457,-0.11949378,0.21966374,-0.08295928,-0.021212272,0.008070643,-0.059190154,-0.10758035,0.095078364,0.035060346,0.015392204,0.03738389,-0.014096083,0.09108274,-0.06949152,0.107112005,0.24730809,0.035009302,-0.069362506,0.0074978285,0.14931862,-0.10089794,0.0859726,0.025563521,-0.0041381586]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]	[-0.0030774616,0.1437895,-0.043194164,0.060043838,0.038813602,0.09885015,0.06782529,-0.004096152,-0.034122024,0.06012043,0.056675695,0.016196992,0.09093588,0.008850164,0.028462613,-0.0044415845,0.09052575,0.026755642,-0.045796942,0.155573,0.025325306,-0.15752068,0.01622707,0.16350901,0.0068979124,-0.16371298,-0.1444223,-0.010127533,0.08052092,0.07740956,0.06836473,0.104442224,0.018985035,0.08886294,-0.07742077,0.11753102,0.037220266,0.03822156,-0.08864255,-0.040611543,0.030064484,-0.065669954,0.07358688,-0.10328731,-0.052654166,-0.0628913,0.120249756,0.045471404,-0.064999074,0.08739253,-0.02138209,-0.0017636406,-0.062512174,-0.027911397,0.10215261,0.09397427,-0.110904194,0.07579499,-0.008270921,-0.016065424,-0.17702346,0.057150204,0.07411065,-0.3062145,0.07403698,0.105970554,0.005042611,-0.11335038,-0.2872112,0.024265489,-0.023864899,0.07358464,-0.09609847,0.1274962,0.084530674,0.029196166,0.18393911,0.08861286,0.04558485,-0.08176849,-0.1175969,-0.0445996,-0.0515085,-0.016852988,-0.00023650768,0.09149347,-0.071727745,-0.02089023,0.09793256,0.07530249,0.05849337,-0.1293845,0.041257728,-0.0076730773,0.10729196,-0.018000424,-0.028462166,0.072520934,-0.01883728,0.025043992,-0.025062103,-0.001670075,-0.04626043,0.09437251,-0.078895114,0.21080907,-0.017884042,-0.02161683,0.054334737,-0.03927173,-0.1389573,0.09098156,0.013220867,0.009836694,0.04025448,-0.027544074,0.115476444,-0.020363588,0.07505679,0.22488089,0.000349304,-0.067878075,0.0037205182,0.12331811,-0.09933186,0.10754615,0.018173717,-0.0522655]
